state,district,year,month,bio_5_17,bio_17_plus
Odisha,Dhenkanal,2025,11,8,4
Odisha,Dhenkanal,2025,11,6,0
Odisha,Gajapati,2025,11,24,2
Odisha,Ganjam,2025,11,2,3
Odisha,Ganjam,2025,11,2,1
Odisha,Ganjam,2025,11,2,4
Odisha,Jajpur,2025,11,3,0
Odisha,Jagatsinghapur,2025,11,5,1
Odisha,Jagatsinghapur,2025,11,1,0
Odisha,Jagatsinghapur,2025,11,3,1
Odisha,Jagatsinghapur,2025,11,6,1
Odisha,Jagatsinghpur,2025,11,0,1
Odisha,Jagatsinghpur,2025,11,0,2
Odisha,Jagatsinghpur,2025,11,0,2
Odisha,Jagatsinghpur,2025,11,0,1
Odisha,Jajapur,2025,11,2,9
Odisha,Jajapur,2025,11,1,0
Odisha,Jajapur,2025,11,4,3
Odisha,Jajapur,2025,11,0,1
Odisha,Jajpur,2025,11,0,1
Odisha,Kandhamal,2025,11,1,1
Odisha,Kandhamal,2025,11,1,3
Odisha,Kendrapara,2025,11,2,3
Odisha,Kendujhar,2025,11,2,0
Odisha,Kendujhar,2025,11,2,2
Odisha,Kendujhar,2025,11,1,0
Odisha,Kendujhar,2025,11,1,1
Odisha,Kendujhar,2025,11,2,0
Odisha,Kendujhar,2025,11,3,1
Odisha,Khorda,2025,11,1,0
Odisha,Khorda,2025,11,6,8
Odisha,Khorda,2025,11,3,0
Odisha,Khordha,2025,11,0,1
Odisha,Khordha,2025,11,1,1
Odisha,Koraput,2025,11,2,1
Odisha,Koraput,2025,11,2,1
Odisha,Malkangiri,2025,11,1,1
Odisha,Malkangiri,2025,11,1,0
Odisha,Mayurbhanj,2025,11,8,3
Odisha,Mayurbhanj,2025,11,0,1
Odisha,Nabarangapur,2025,11,0,1
Odisha,Nayagarh,2025,11,2,1
Odisha,Puri,2025,11,2,1
Odisha,Rayagada,2025,11,1,0
Odisha,Rayagada,2025,11,1,0
Odisha,Sambalpur,2025,11,0,1
Odisha,Sambalpur,2025,11,2,0
Odisha,Sonapur,2025,11,14,0
Odisha,Sundargarh,2025,11,0,1
Odisha,Sundargarh,2025,11,0,2
Odisha,Sundargarh,2025,11,0,3
Odisha,Sundargarh,2025,11,0,1
Odisha,Sundargarh,2025,11,0,1
Odisha,Sundargarh,2025,11,0,1
Odisha,Sundargarh,2025,11,0,1
Odisha,Sundergarh,2025,11,3,2
Odisha,Sundergarh,2025,11,5,2
Odisha,Sundergarh,2025,11,1,0
Odisha,Sundergarh,2025,11,3,2
Odisha,Sundergarh,2025,11,3,8
Odisha,Sundergarh,2025,11,2,0
Odisha,Sundergarh,2025,11,1,0
Odisha,Sundergarh,2025,11,4,5
Odisha,Sundergarh,2025,11,4,4
Orissa,Balangir,2025,11,0,4
Orissa,Balangir,2025,11,1,0
Orissa,Baleshwar,2025,11,1,1
Orissa,Baleshwar,2025,11,0,1
Orissa,Baleshwar,2025,11,2,0
Orissa,Baleswar,2025,11,1,0
Orissa,Bhadrak,2025,11,0,1
Orissa,Bhadrak,2025,11,1,1
Orissa,Dhenkanal,2025,11,0,1
Orissa,Dhenkanal,2025,11,0,1
Orissa,Ganjam,2025,11,1,1
Orissa,Ganjam,2025,11,1,0
Orissa,Ganjam,2025,11,0,1
Orissa,Khordha,2025,11,0,1
Orissa,Koraput,2025,11,0,1
Orissa,Nayagarh,2025,11,1,0
Orissa,Nayagarh,2025,11,2,0
Orissa,Nayagarh,2025,11,0,1
Orissa,Nayagarh,2025,11,0,3
Orissa,Puri,2025,11,0,1
Orissa,Sundargarh,2025,11,0,1
Pondicherry,Karaikal,2025,11,0,4
Pondicherry,Pondicherry,2025,11,0,4
Pondicherry,Pondicherry,2025,11,1,3
Pondicherry,Pondicherry,2025,11,1,0
Pondicherry,Pondicherry,2025,11,2,5
Pondicherry,Pondicherry,2025,11,6,19
Puducherry,Karaikal,2025,11,3,2
Puducherry,Karaikal,2025,11,12,18
Puducherry,Karaikal,2025,11,1,4
Puducherry,Puducherry,2025,11,5,1
Puducherry,Puducherry,2025,11,2,0
Puducherry,Puducherry,2025,11,2,2
Puducherry,Yanam,2025,11,1,1
Punjab,Amritsar,2025,11,0,5
Punjab,Amritsar,2025,11,3,6
Punjab,Amritsar,2025,11,2,3
Punjab,Amritsar,2025,11,4,3
Punjab,Amritsar,2025,11,2,0
Punjab,Bathinda,2025,11,3,2
Punjab,Faridkot,2025,11,1,7
Punjab,Faridkot,2025,11,3,3
Punjab,Fatehgarh Sahib,2025,11,1,0
Punjab,Fatehgarh Sahib,2025,11,1,0
Punjab,Ferozepur,2025,11,3,4
Punjab,Ferozepur,2025,11,0,1
Punjab,Firozpur,2025,11,1,1
Punjab,Firozpur,2025,11,3,1
Punjab,Firozpur,2025,11,0,2
Punjab,Firozpur,2025,11,0,3
Punjab,Gurdaspur,2025,11,0,4
Punjab,Gurdaspur,2025,11,4,3
Punjab,Gurdaspur,2025,11,0,2
Punjab,Hoshiarpur,2025,11,0,2
Punjab,Hoshiarpur,2025,11,0,1
Punjab,Hoshiarpur,2025,11,0,1
Punjab,Hoshiarpur,2025,11,2,3
Punjab,Jalandhar,2025,11,4,3
Punjab,Jalandhar,2025,11,0,1
Punjab,Jalandhar,2025,11,0,1
Punjab,Jalandhar,2025,11,0,2
Punjab,Jalandhar,2025,11,3,3
Punjab,Jalandhar,2025,11,6,16
Punjab,Jalandhar,2025,11,2,5
Punjab,Jalandhar,2025,11,2,3
Punjab,Jalandhar,2025,11,0,1
Punjab,Ludhiana,2025,11,1,0
Punjab,Ludhiana,2025,11,0,3
Punjab,Ludhiana,2025,11,3,1
Punjab,Ludhiana,2025,11,2,0
Punjab,Ludhiana,2025,11,1,0
Punjab,Malerkotla,2025,11,1,2
Punjab,Malerkotla,2025,11,0,1
Punjab,Moga,2025,11,2,2
Punjab,Muktsar,2025,11,0,1
Punjab,Nawanshahr,2025,11,0,1
Punjab,Nawanshahr,2025,11,0,1
Punjab,Nawanshahr,2025,11,0,1
Punjab,Pathankot,2025,11,2,0
Punjab,Pathankot,2025,11,0,1
Punjab,Patiala,2025,11,5,0
Punjab,Patiala,2025,11,1,1
Punjab,Rupnagar,2025,11,2,3
Punjab,S.A.S Nagar(Mohali),2025,11,0,5
Punjab,Shaheed Bhagat Singh Nagar,2025,11,1,1
Punjab,Shaheed Bhagat Singh Nagar,2025,11,0,1
Punjab,Shaheed Bhagat Singh Nagar,2025,11,1,2
Punjab,Shaheed Bhagat Singh Nagar,2025,11,0,1
Punjab,Sri Muktsar Sahib,2025,11,3,8
Punjab,Sri Muktsar Sahib,2025,11,1,4
Punjab,Tarn Taran,2025,11,2,1
Punjab,Tarn Taran,2025,11,2,3
Punjab,Tarn Taran,2025,11,2,4
Punjab,Tarn Taran,2025,11,1,0
Rajasthan,Ajmer,2025,11,2,7
Rajasthan,Ajmer,2025,11,4,6
Rajasthan,Ajmer,2025,11,8,9
Rajasthan,Ajmer,2025,11,1,4
Rajasthan,Alwar,2025,11,8,3
Rajasthan,Alwar,2025,11,1,2
Rajasthan,Barmer,2025,11,20,19
Rajasthan,Bharatpur,2025,11,0,9
Rajasthan,Bikaner,2025,11,2,7
Rajasthan,Bundi,2025,11,1,7
Rajasthan,Chittaurgarh,2025,11,0,1
Rajasthan,Chittaurgarh,2025,11,0,1
Rajasthan,Churu,2025,11,3,5
Rajasthan,Dausa,2025,11,3,5
Rajasthan,Dhaulpur,2025,11,0,1
Rajasthan,Dungarpur,2025,11,6,13
Rajasthan,Dungarpur,2025,11,15,17
Rajasthan,Dungarpur,2025,11,16,37
Rajasthan,Dungarpur,2025,11,24,28
Rajasthan,Ganganagar,2025,11,5,6
Rajasthan,Ganganagar,2025,11,7,9
Rajasthan,Ganganagar,2025,11,4,12
Rajasthan,Ganganagar,2025,11,2,1
Rajasthan,Hanumangarh,2025,11,1,1
Rajasthan,Hanumangarh,2025,11,2,7
Rajasthan,Jaipur,2025,11,2,2
Rajasthan,Jaipur,2025,11,9,12
Rajasthan,Jaipur,2025,11,3,19
Rajasthan,Jaisalmer,2025,11,8,10
Rajasthan,Jalor,2025,11,27,26
Rajasthan,Jhunjhunu,2025,11,0,1
Rajasthan,Jhunjhunun,2025,11,4,4
Rajasthan,Jhunjhunun,2025,11,0,2
Rajasthan,Jhunjhunun,2025,11,1,4
Rajasthan,Jhunjhunun,2025,11,2,2
Rajasthan,Jhunjhunun,2025,11,3,2
Rajasthan,Jhunjhunun,2025,11,1,1
Rajasthan,Jhunjhunun,2025,11,1,12
Rajasthan,Kota,2025,11,1,3
Rajasthan,Kota,2025,11,7,7
Rajasthan,Nagaur,2025,11,1,2
Rajasthan,Nagaur,2025,11,3,6
Rajasthan,Pali,2025,11,6,12
Rajasthan,Pali,2025,11,3,6
Rajasthan,Rajsamand,2025,11,0,8
Rajasthan,Rajsamand,2025,11,5,7
Rajasthan,Sikar,2025,11,5,8
Rajasthan,Sikar,2025,11,4,12
Rajasthan,Sikar,2025,11,1,4
Rajasthan,Sikar,2025,11,15,13
Rajasthan,Sikar,2025,11,1,1
Rajasthan,Sikar,2025,11,0,6
Rajasthan,Sirohi,2025,11,6,3
Rajasthan,Sirohi,2025,11,1,1
Rajasthan,Udaipur,2025,11,12,27
Rajasthan,Udaipur,2025,11,7,7
Rajasthan,Udaipur,2025,11,12,22
Rajasthan,Udaipur,2025,11,3,15
Sikkim,East,2025,11,0,4
Sikkim,East,2025,11,1,0
Tamil Nadu,Ariyalur,2025,11,11,1
Tamil Nadu,Ariyalur,2025,11,1,1
Tamil Nadu,Ariyalur,2025,11,9,3
Tamil Nadu,Ariyalur,2025,11,4,4
Tamil Nadu,Ariyalur,2025,11,16,8
Tamil Nadu,Chengalpattu,2025,11,2,0
Tamil Nadu,Chennai,2025,11,10,1
Tamil Nadu,Chennai,2025,11,1,0
Tamil Nadu,Chennai,2025,11,13,5
Tamil Nadu,Coimbatore,2025,11,0,2
Tamil Nadu,Coimbatore,2025,11,1,3
Tamil Nadu,Coimbatore,2025,11,8,11
Tamil Nadu,Coimbatore,2025,11,3,1
Tamil Nadu,Coimbatore,2025,11,2,0
Tamil Nadu,Coimbatore,2025,11,5,20
Tamil Nadu,Coimbatore,2025,11,2,2
Tamil Nadu,Coimbatore,2025,11,1,0
Tamil Nadu,Coimbatore,2025,11,0,1
Tamil Nadu,Cuddalore,2025,11,9,1
Tamil Nadu,Cuddalore,2025,11,4,1
Tamil Nadu,Cuddalore,2025,11,4,5
Tamil Nadu,Cuddalore,2025,11,8,1
Tamil Nadu,Cuddalore,2025,11,18,8
Tamil Nadu,Cuddalore,2025,11,14,12
Tamil Nadu,Cuddalore,2025,11,13,20
Tamil Nadu,Dharmapuri,2025,11,4,3
Tamil Nadu,Dharmapuri,2025,11,51,32
Tamil Nadu,Dharmapuri,2025,11,5,2
Tamil Nadu,Dindigul,2025,11,3,5
Tamil Nadu,Dindigul,2025,11,4,13
Tamil Nadu,Erode,2025,11,9,2
Tamil Nadu,Erode,2025,11,18,15
Tamil Nadu,Erode,2025,11,4,4
Tamil Nadu,Erode,2025,11,1,2
Tamil Nadu,Kallakurichi,2025,11,1,0
Tamil Nadu,Kallakurichi,2025,11,1,1
Tamil Nadu,Kallakurichi,2025,11,1,1
Tamil Nadu,Kallakurichi,2025,11,1,0
Tamil Nadu,Kallakurichi,2025,11,2,0
Tamil Nadu,Kancheepuram,2025,11,20,3
Tamil Nadu,Kancheepuram,2025,11,1,0
Tamil Nadu,Kancheepuram,2025,11,2,0
Tamil Nadu,Kancheepuram,2025,11,23,3
Tamil Nadu,Kancheepuram,2025,11,56,12
Tamil Nadu,Kancheepuram,2025,11,20,8
Tamil Nadu,Kancheepuram,2025,11,9,0
Tamil Nadu,Kancheepuram,2025,11,4,2
Tamil Nadu,Kancheepuram,2025,11,4,1
Tamil Nadu,Kancheepuram,2025,11,13,3
Tamil Nadu,Kancheepuram,2025,11,14,6
Tamil Nadu,Kanniyakumari,2025,11,2,1
Tamil Nadu,Kanniyakumari,2025,11,5,1
Tamil Nadu,Kanniyakumari,2025,11,1,3
Tamil Nadu,Kanniyakumari,2025,11,14,2
Tamil Nadu,Kanniyakumari,2025,11,15,2
Tamil Nadu,Kanniyakumari,2025,11,5,2
Tamil Nadu,Kanniyakumari,2025,11,4,2
Tamil Nadu,Kanniyakumari,2025,11,8,8
Tamil Nadu,Kanniyakumari,2025,11,1,0
Tamil Nadu,Kanniyakumari,2025,11,0,1
Tamil Nadu,Kanniyakumari,2025,11,2,1
Tamil Nadu,Kanniyakumari,2025,11,2,2
Tamil Nadu,Kanniyakumari,2025,11,1,0
Tamil Nadu,Kanniyakumari,2025,11,0,1
Tamil Nadu,Kanyakumari,2025,11,2,1
Tamil Nadu,Kanyakumari,2025,11,6,1
Tamil Nadu,Kanyakumari,2025,11,2,1
Tamil Nadu,Kanyakumari,2025,11,4,1
Tamil Nadu,Kanyakumari,2025,11,2,0
Tamil Nadu,Kanyakumari,2025,11,2,0
Tamil Nadu,Kanyakumari,2025,11,11,1
Tamil Nadu,Kanyakumari,2025,11,3,1
Tamil Nadu,Kanyakumari,2025,11,1,0
Tamil Nadu,Karur,2025,11,3,3
Tamil Nadu,Karur,2025,11,11,4
Tamil Nadu,Krishnagiri,2025,11,25,7
Tamil Nadu,Krishnagiri,2025,11,1,1
Tamil Nadu,Krishnagiri,2025,11,54,12
Tamil Nadu,Krishnagiri,2025,11,37,7
Tamil Nadu,Krishnagiri,2025,11,14,4
Tamil Nadu,Krishnagiri,2025,11,34,7
Tamil Nadu,Krishnagiri,2025,11,20,5
Tamil Nadu,Madurai,2025,11,2,3
Tamil Nadu,Madurai,2025,11,10,5
Tamil Nadu,Madurai,2025,11,10,6
Tamil Nadu,Mayiladuthurai,2025,11,0,1
Tamil Nadu,Mayiladuthurai,2025,11,1,1
Tamil Nadu,Mayiladuthurai,2025,11,1,0
Tamil Nadu,Mayiladuthurai,2025,11,1,0
Tamil Nadu,Mayiladuthurai,2025,11,1,0
Tamil Nadu,Nagapattinam,2025,11,3,5
Tamil Nadu,Nagapattinam,2025,11,3,5
Tamil Nadu,Nagapattinam,2025,11,1,1
Tamil Nadu,Nagapattinam,2025,11,1,1
Tamil Nadu,Nagapattinam,2025,11,4,3
Tamil Nadu,Nagapattinam,2025,11,0,1
Tamil Nadu,Nagapattinam,2025,11,1,0
Tamil Nadu,Nagapattinam,2025,11,3,1
Tamil Nadu,Nagapattinam,2025,11,2,11
Tamil Nadu,Namakkal,2025,11,3,5
Tamil Nadu,Namakkal,2025,11,1,0
Tamil Nadu,Namakkal,2025,11,4,3
Tamil Nadu,Namakkal,2025,11,12,3
Tamil Nadu,Namakkal,2025,11,9,6
Tamil Nadu,Pudukkottai,2025,11,7,7
Tamil Nadu,Pudukkottai,2025,11,2,10
Tamil Nadu,Pudukkottai,2025,11,2,3
Tamil Nadu,Pudukkottai,2025,11,3,12
Tamil Nadu,Pudukkottai,2025,11,10,18
Tamil Nadu,Pudukkottai,2025,11,4,3
Tamil Nadu,Pudukkottai,2025,11,1,3
Tamil Nadu,Pudukkottai,2025,11,1,9
Tamil Nadu,Pudukkottai,2025,11,1,1
Tamil Nadu,Pudukkottai,2025,11,5,16
Tamil Nadu,Ramanathapuram,2025,11,4,2
Tamil Nadu,Ramanathapuram,2025,11,11,12
Tamil Nadu,Ramanathapuram,2025,11,5,5
Tamil Nadu,Ramanathapuram,2025,11,1,7
Tamil Nadu,Ramanathapuram,2025,11,5,3
Tamil Nadu,Ramanathapuram,2025,11,7,5
Tamil Nadu,Ramanathapuram,2025,11,6,1
Tamil Nadu,Ramanathapuram,2025,11,17,7
Tamil Nadu,Ramanathapuram,2025,11,2,0
Tamil Nadu,Ramanathapuram,2025,11,3,3
Tamil Nadu,Ramanathapuram,2025,11,2,2
Tamil Nadu,Ranipet,2025,11,3,0
Tamil Nadu,Ranipet,2025,11,1,0
Tamil Nadu,Ranipet,2025,11,1,0
Tamil Nadu,Ranipet,2025,11,2,0
Tamil Nadu,Salem,2025,11,15,11
Tamil Nadu,Salem,2025,11,11,13
Tamil Nadu,Salem,2025,11,3,0
Tamil Nadu,Salem,2025,11,6,3
Tamil Nadu,Salem,2025,11,9,6
Tamil Nadu,Sivaganga,2025,11,0,1
Tamil Nadu,Sivaganga,2025,11,1,1
Tamil Nadu,Sivaganga,2025,11,7,4
Tamil Nadu,Sivaganga,2025,11,5,1
Tamil Nadu,Sivaganga,2025,11,6,1
Tamil Nadu,Sivaganga,2025,11,8,1
Tamil Nadu,Sivaganga,2025,11,8,1
Tamil Nadu,Sivaganga,2025,11,16,4
Tamil Nadu,Sivaganga,2025,11,21,3
Tamil Nadu,Sivaganga,2025,11,15,1
Tamil Nadu,Sivaganga,2025,11,2,0
Tamil Nadu,Sivaganga,2025,11,3,3
Tamil Nadu,Sivaganga,2025,11,4,1
Tamil Nadu,Sivaganga,2025,11,25,9
Tamil Nadu,Sivaganga,2025,11,1,0
Tamil Nadu,Sivaganga,2025,11,52,9
Tamil Nadu,Tenkasi,2025,11,1,0
Tamil Nadu,Tenkasi,2025,11,1,0
Tamil Nadu,Tenkasi,2025,11,5,0
Tamil Nadu,Tenkasi,2025,11,1,0
Tamil Nadu,Tenkasi,2025,11,2,1
Tamil Nadu,Thanjavur,2025,11,0,3
Tamil Nadu,Thanjavur,2025,11,1,1
Tamil Nadu,Thanjavur,2025,11,4,1
Tamil Nadu,Thanjavur,2025,11,8,4
Tamil Nadu,Thanjavur,2025,11,2,10
Tamil Nadu,Thanjavur,2025,11,3,3
Tamil Nadu,The Nilgiris,2025,11,11,5
Tamil Nadu,The Nilgiris,2025,11,3,4
Tamil Nadu,The Nilgiris,2025,11,21,14
Tamil Nadu,The Nilgiris,2025,11,2,0
Tamil Nadu,The Nilgiris,2025,11,1,0
Tamil Nadu,The Nilgiris,2025,11,0,3
Tamil Nadu,Theni,2025,11,8,0
Tamil Nadu,Theni,2025,11,18,8
Tamil Nadu,Theni,2025,11,22,11
Tamil Nadu,Theni,2025,11,9,5
Tamil Nadu,Theni,2025,11,5,3
Tamil Nadu,Thiruvallur,2025,11,3,3
Tamil Nadu,Thiruvarur,2025,11,16,4
Tamil Nadu,Thiruvarur,2025,11,11,6
Tamil Nadu,Thiruvarur,2025,11,9,4
Tamil Nadu,Chengalpattu,2025,11,1,0
Tamil Nadu,Coimbatore,2025,11,0,1
Tamil Nadu,Dharmapuri,2025,11,0,1
Tamil Nadu,Kanyakumari,2025,11,1,1
Tamil Nadu,Mayiladuthurai,2025,11,1,0
Tamil Nadu,Mayiladuthurai,2025,11,1,0
Tamil Nadu,Tenkasi,2025,11,1,0
Tamil Nadu,Thiruvallur,2025,11,0,1
Tamil Nadu,Thoothukkudi,2025,11,1,1
Tamil Nadu,Tiruchirappalli,2025,11,1,0
Tamil Nadu,Virudhunagar,2025,11,1,0
Telangana,Sangareddy,2025,11,1,0
Tripura,South Tripura,2025,11,0,1
Uttar Pradesh,Allahabad,2025,11,1,1
Uttar Pradesh,Barabanki,2025,11,0,1
Uttar Pradesh,Basti,2025,11,0,1
Uttar Pradesh,Firozabad,2025,11,0,1
Karnataka,Belgaum,2025,11,1,0
Karnataka,Dakshina Kannada,2025,11,2,0
Kerala,Alappuzha,2025,11,0,1
Kerala,Thrissur,2025,11,0,1
Maharashtra,Chhatrapati Sambhajinagar,2025,11,0,1
Maharashtra,Chhatrapati Sambhajinagar,2025,11,1,0
Maharashtra,Gondiya,2025,11,1,2
Maharashtra,Mumbai,2025,11,0,1
Chhattisgarh,Baloda Bazar,2025,11,1,0
Chhattisgarh,Gariyaband,2025,11,0,2
Chhattisgarh,Janjgir Champa,2025,11,0,1
Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,2025,11,0,1
Chhattisgarh,Raipur,2025,11,0,1
Gujarat,Arvalli,2025,11,1,1
Gujarat,Mahesana,2025,11,0,2
Gujarat,Sabar Kantha,2025,11,0,2
Gujarat,Surendra Nagar,2025,11,0,2
Gujarat,Tapi,2025,11,0,1
Haryana,Bhiwani,2025,11,0,1
Himachal Pradesh,Chamba,2025,11,0,1
Himachal Pradesh,Kangra,2025,11,0,4
Himachal Pradesh,Mandi,2025,11,3,2
Jammu & Kashmir,Jammu,2025,11,0,1
Jharkhand,Hazaribag,2025,11,0,2
Maharashtra,Raigarh(Mh),2025,11,0,1
Maharashtra,Washim *,2025,11,0,1
Odisha,Boudh,2025,11,1,1
Orissa,Dhenkanal,2025,11,0,1
Orissa,Ganjam,2025,11,0,1
Orissa,Sundargarh,2025,11,1,0
Punjab,Patiala,2025,11,0,1
Rajasthan,Ajmer,2025,11,1,0
Andhra Pradesh,Ananthapuramu,2025,11,1,0
Andhra Pradesh,Mahbubnagar,2025,11,0,2
Andhra Pradesh,Medak,2025,11,1,0
Andhra Pradesh,Nizamabad,2025,11,1,0
Assam,Kamrup,2025,11,0,1
Assam,Kamrup,2025,11,2,0
Bihar,Aurangabad,2025,11,0,3
Uttar Pradesh,Meerut,2025,11,0,1
Uttar Pradesh,Pratapgarh,2025,11,1,0
Uttar Pradesh,Rae Bareli,2025,11,0,1
Uttar Pradesh,Sambhal,2025,11,0,2
Uttarakhand,Garhwal,2025,11,0,1
Uttarakhand,Hardwar,2025,11,0,1
Uttarakhand,Uttarkashi,2025,11,0,1
West Bengal,Haora,2025,11,0,1
West Bengal,North Twenty Four Parganas,2025,11,1,0
West Bengal,Paschim Bardhaman,2025,11,0,1
West Bengal,Purba Bardhaman,2025,11,0,1
West Bengal,South Twenty Four Parganas,2025,11,0,1
West Bengal,Darjeeling,2025,11,0,1
West Bengal,Darjeeling,2025,11,0,2
West Bengal,Darjeeling,2025,11,3,1
West Bengal,East Midnapore,2025,11,0,3
West Bengal,Howrah,2025,11,0,1
West Bengal,Haora,2025,11,0,8
West Bengal,Hooghly,2025,11,0,1
West Bengal,Hooghly,2025,11,0,1
West Bengal,Hooghly,2025,11,2,2
West Bengal,Howrah,2025,11,1,0
West Bengal,Howrah,2025,11,2,1
West Bengal,Kalimpong,2025,11,1,0
West Bengal,Kalimpong,2025,11,1,0
West Bengal,Kolkata,2025,11,1,0
West Bengal,Kolkata,2025,11,0,2
West Bengal,Kolkata,2025,11,0,1
West Bengal,Kolkata,2025,11,1,2
West Bengal,Kolkata,2025,11,1,0
West Bengal,Medinipur,2025,11,0,1
West Bengal,Nadia,2025,11,1,0
West Bengal,Nadia,2025,11,2,1
West Bengal,North 24 Parganas,2025,11,0,1
West Bengal,North 24 Parganas,2025,11,1,2
West Bengal,North 24 Parganas,2025,11,0,1
West Bengal,North Twenty Four Parganas,2025,11,0,1
West Bengal,North Twenty Four Parganas,2025,11,0,2
West Bengal,North Twenty Four Parganas,2025,11,0,1
West Bengal,North Twenty Four Parganas,2025,11,1,2
West Bengal,North Twenty Four Parganas,2025,11,0,1
West Bengal,Paschim Bardhaman,2025,11,1,0
West Bengal,Paschim Bardhaman,2025,11,2,0
West Bengal,Paschim Medinipur,2025,11,0,1
West Bengal,Paschim Medinipur,2025,11,0,1
West Bengal,Purba Bardhaman,2025,11,1,0
West Bengal,Purba Medinipur,2025,11,0,1
West Bengal,Purba Medinipur,2025,11,0,1
West Bengal,Purulia,2025,11,0,4
West Bengal,Purulia,2025,11,0,2
West Bengal,Purulia,2025,11,3,0
West Bengal,West Midnapore,2025,11,0,3
West Bengal,West Midnapore,2025,11,1,0
West Bengal,West Midnapore,2025,11,1,0
Assam,Baksa,2025,11,0,1
Assam,Bongaigaon,2025,11,0,1
Assam,Kamrup Metro,2025,11,1,0
Assam,Kokrajhar,2025,11,1,1
Assam,Sonitpur,2025,11,0,1
Bihar,Gaya,2025,11,0,1
Gujarat,Banas Kantha,2025,11,0,1
Gujarat,Devbhumi Dwarka,2025,11,1,0
Gujarat,Gir Somnath,2025,11,2,0
Gujarat,Junagadh,2025,11,0,1
Gujarat,Kachchh,2025,11,0,1
Gujarat,Kheda,2025,11,0,1
Gujarat,Surendranagar,2025,11,0,1
Haryana,Gurgaon,2025,11,0,1
Himachal Pradesh,Mandi,2025,11,0,1
Jammu And Kashmir,Ganderbal,2025,11,1,0
Jharkhand,Dhanbad,2025,11,1,0
Odisha,Bargarh,2025,11,2,0
Odisha,Jagatsinghpur,2025,11,0,1
Odisha,Jharsuguda,2025,11,1,1
Odisha,Puri,2025,11,2,1
Odisha,Sundergarh,2025,11,1,2
Orissa,Bhadrak,2025,11,1,0
Orissa,Bhadrak,2025,11,0,1
Orissa,Nayagarh,2025,11,0,1
Orissa,Rayagada,2025,11,0,1
Pondicherry,Viluppuram,2025,11,0,1
Punjab,Muktsar,2025,11,0,1
Punjab,Pathankot,2025,11,1,1
Punjab,Patiala,2025,11,1,1
Punjab,Tarn Taran,2025,11,0,1
Tamil Nadu,Chengalpattu,2025,11,2,0
Tamil Nadu,Dharmapuri,2025,11,1,0
Gujarat,Ahmedabad,2025,11,0,1
Gujarat,Amreli,2025,11,1,0
Gujarat,Amreli,2025,11,1,0
Gujarat,Anand,2025,11,0,1
Gujarat,Anand,2025,11,1,1
Gujarat,Bharuch,2025,11,1,0
Gujarat,Bhavnagar,2025,11,2,3
Gujarat,Bhavnagar,2025,11,1,0
Gujarat,Bhavnagar,2025,11,0,3
Gujarat,Chhotaudepur,2025,11,0,1
Gujarat,Chhotaudepur,2025,11,0,2
Gujarat,Devbhumi Dwarka,2025,11,0,1
Gujarat,Gandhinagar,2025,11,1,1
Gujarat,Gandhinagar,2025,11,0,1
Gujarat,Gir Somnath,2025,11,2,0
Gujarat,Jamnagar,2025,11,0,1
Gujarat,Junagadh,2025,11,2,0
Gujarat,Junagadh,2025,11,0,1
Gujarat,Kachchh,2025,11,0,1
Gujarat,Kheda,2025,11,2,2
Gujarat,Kheda,2025,11,1,2
Gujarat,Kheda,2025,11,4,1
Gujarat,Kheda,2025,11,0,4
Gujarat,Kheda,2025,11,1,0
Gujarat,Mahisagar,2025,11,0,1
Gujarat,Mahisagar,2025,11,0,1
Gujarat,Navsari,2025,11,8,2
Gujarat,Navsari,2025,11,2,1
Gujarat,Panchmahals,2025,11,0,2
Gujarat,Porbandar,2025,11,1,2
Gujarat,Porbandar,2025,11,1,4
Gujarat,Rajkot,2025,11,2,0
Gujarat,Rajkot,2025,11,3,9
Gujarat,Rajkot,2025,11,0,1
Gujarat,Sabar Kantha,2025,11,0,2
Gujarat,Sabarkantha,2025,11,1,1
Gujarat,Sabarkantha,2025,11,0,3
Gujarat,Sabarkantha,2025,11,1,2
Gujarat,Surat,2025,11,4,2
Gujarat,Surat,2025,11,1,0
Gujarat,Surat,2025,11,0,1
Gujarat,Surendra Nagar,2025,11,0,1
Gujarat,Surendranagar,2025,11,0,1
Gujarat,Tapi,2025,11,1,0
Gujarat,Vadodara,2025,11,1,0
Haryana,Bhiwani,2025,11,6,12
Haryana,Bhiwani,2025,11,2,3
Haryana,Fatehabad,2025,11,2,3
Haryana,Fatehabad,2025,11,3,2
Haryana,Gurgaon,2025,11,1,0
Haryana,Jind,2025,11,5,7
Haryana,Kurukshetra,2025,11,0,1
Haryana,Kurukshetra,2025,11,0,1
Haryana,Panipat,2025,11,3,5
Haryana,Rewari,2025,11,1,1
Haryana,Rohtak,2025,11,0,6
Haryana,Rohtak,2025,11,4,8
Haryana,Sirsa,2025,11,2,9
Himachal Pradesh,Chamba,2025,11,3,0
Himachal Pradesh,Chamba,2025,11,9,5
Himachal Pradesh,Hamirpur,2025,11,3,1
Himachal Pradesh,Hamirpur,2025,11,6,1
Himachal Pradesh,Hamirpur,2025,11,5,0
Himachal Pradesh,Hamirpur,2025,11,1,1
Himachal Pradesh,Kangra,2025,11,1,3
Himachal Pradesh,Kangra,2025,11,0,1
Himachal Pradesh,Kangra,2025,11,2,1
